4378;;sYTA-IsY ;knAguMb amgi mtiC mguN IsYgi mteQn hAIb ; mmAQqYgi mtMd niQTOgi drbArgi kbisiQ niQTOsiQgi mtiC mguN sYTA-IsY sCpd coCTb lYrMde;noun
4379;;lAIgi_mtiC-mqAL_soNb ;lAIgi mrMd TAgxtun wAri lib nxtr_g IsY sCp ; jNmAstmigi yAIPrb puQPMd sitAn lAIszd lAIgi mtiC-mqAL sC-soLli;verb
4380;;lAIsoN_soNlib_mi ;lAIgi mtiC mguNbu sYTAdun sC soNbgi TbC tOrib misC ; lAIsoN soNlib misC adun lAIszd lAIsoN IsY sCli;noun
4381;;miQcx, PidA, rekod ;aToI aheN cAQdMnbd TMb ToIdoCp aKNnb mPM ; sciNnA kr_ikexki lMd anO-anOb miQcx kyA seMle;noun
4382;;mmiQ_lYrb, mmiQ_cxlb ;miyAMn skKQ-mAIKqlb ; muNsi pr_eMcNd hiNdi sAhitygi lYrb aIb amni;adjective
4383;;cPu_sAb ;lYbACn koN sAb mi ; cPu sAbn lYKoMn mKL-mKLgi maoQ aoIhNbd mKux yAMn hY;noun
4384;;guhA ;lYbAC mnuQd huxlg seMb mPM msidgi IsiQ, lYnuQgi TAUnciQb lOToCI ; guhAsid Pzb IsiQdi yAMn Izqi;noun
4385;;huI, tAUb, tAUb_huI ;kYsAL amdi lMhuInciQbgi kAQluFki mnuQ cNb yuMd yoCp sA am ; huIn gO-gO KoQbd aY ahiQ cuFp tuMb yArMde;noun
4386;;KAQpoCsQ ;In sAb yum mcA ; rAMn KuQgQgi wAQmd lYnbgidmC KAQpoCsQ am sArMmi;noun
4388;;ImuQ, ImuQ_mnuQ ;yuM amgi miaoIsiQ ; aYKoIgi ImuQdi puLlF PMlg cAC cAmiNnY;noun
4389;;apuNb_ImuQ ;mtY-mnAU toQqANn KAIdoCtn mciN-mnAUg puNn-lYb ImuQ ; apuNb ImuQgi msC tFn-tFn mAQsiLlCli;noun
4390;;mhY-mroQgi_kY ;cAn-TCnb poxlMsiQ pYsNdun TMnb mPM ; srkArn mhY-mroQ, mru-mrAQgi kYTeLsiQd mhY-mroQgi kY sAcr, mdun lOmi amsuQ lloLItiC tob misiQd kANnb pi;noun
4391;;siQjQ ;U-wA kCnb amsuQ siQ KAInb KuxlAI am ; sy_AM siQjQn siQ KAIri;noun
4392;;siQjz ;KuxlAI am ; mhACn yeCnbd siQjzn lANdArMmi;noun
4393;;yoxpAC ;lYbAC tOnb KuxlAI am ; mhAC yoxpACn lObuC tOri;noun
4394;;ciCp, sAIdxp ;kriguMb pox ambu yAn mcex ToCn cFKAIb ; aYgi yuMd Uci anOb amn ahiQ-nuQTil cuFpA krino am nxtr_g am ciCtunt lY;verb
4395;;suIc ;IleCtr_iC kreNt TAjNdun kriguMb pox amdu mTO tOhNnbgidmCt TAdoC-TAjiN tOnb seM-sArb mexPM ; mhACn mesiN UQnbgidmCt suIc nMme;noun
4396;;luMbu-luMbu_sAb, kAbC-kAbC_sAb ;yAMn sAdb ; luMbu-luMbu sAb IsiQn KnAU teQlbdi mnAU mre-mreQ cxp PY;adjective
4397;;nuQsibgi_pi ;yAMn nuQsibn mrM aoIdun mixtgi tArCp pi ; mtM kuIrbgi mtuQd mcA nupAg TeQnbd mmAgi mmix nuQsibgi pin TuMhxlMmi;noun
4398;;mArs, mzgL_gr_h ;numixtgi lAFpd mrisub gr_h ; bYgy_AniCsiQn mArski mrMd aheNb I-pAU Kznnb hoxnri;noun
4399;;yubrAj, mTQ_KNbA ;niQTOgi mhuxsiNgdb mcA nupA ; niQTO dsrTn rAMbu ayoDyAgi yubrAj aoIhNb pAMlMmi;noun
4400;;niQTOgi_mjAIbuQqo, niQTOgi_mjAIbuqo, niQTOgi_mcAIbuQqo, niQTOgi_mcAIbuqo, niQTO_mcAnupA, rAjkumAr ;niQTOgi mpAri ; nepALgi niQTOgi mjAIbuQqon niQTOgi ImuQgi miaoI puMb hAxlMmi amsuQ msAmCki mqCt noQmYn kAFsiNdun sijrMmi;noun
4401;;luhoQd_ibi, myuM_pANdr_ib, yuMbANdr_ibisiQbu, KLlMmi, lYsAbi, nurA ;luhoQdr-ibi nupi ; hANndi aeyr hostes gi (aeropl_eNgi TOgNnubi)dmCt luhoQdr_ibisiQbu KLlMmi;adjective
4402;;LysAbi ;nupAg lYmiNndr_ibi ; nwrAtr_d lYsAbi nupimcAsiQbu cAC pijnY;adjective
4403;;miaoI_sudr_ibi_nupimcA, kumAri ;TAgi KoQkAF lACtr_ibi ; mhACn durgA pujA mnuQd miaoI sudr_ibi nupimcA trAmAToIbu pijY;noun
4404;;durgA ;hiQcAb kyAmruMbu hAxp amsuQ TOnAgi hOrCPMni hAIn lOnb lAIreMbi am ; dshred misiQn mPM-mPMd durgAgi mitM lAxli;noun
4407;;niQTOgi_mcAnupAgi_nupi ;lYqAC mpugi mcAnupAgi loInbi ; mmAQqYgi mtMd niQTOgi mcAnupAgi nupisiQn mtM lAClbd lANPMdsu coQsiNdu yAUrMmi;noun
4408;;niQTOgi_mjAIbeMm, niQTOgi_mcAIbeMm, niQTOgi_mcAnupi, rAjkumAri ;niQTOgi mmoM nxtr_gniQTOgi ImuQgi nupimcA ; mpAIbuQqon niQTOgi mjAIbeMm adubu lOUb nupA amd luhoQbirMmi;noun
4409;;nupimcA ;nupisiQn piCliqYgi PibM mruaoIn luhoQdr_iqYgi mtM ; nupimcAsiQn lAIPdibigi msANn sANnri;noun
4410;;sitA ;niQTO jnCki mcAnupi amdi rAMgi nupi ; sitA PidMnPM aoIbi loInbi am aoIrMmi;noun
4412;;myAQ_kQb ;hCcAQ myeQ tAsiLlCp ; mhAC tFn-tFn myAQ kQsiLlC le;verb
4413;;mAIToQ_lAQsiNb, mAIToQ_mCsiNb, sCPM_aoNb, mAIToQ_mKe_lAQb ;Pjbd moxsiNb ; nuQqAItb pAUdu tAbd mhACki mAIToQ lAQsiNKr_e;verb
4414;;KuITb, pxTb, leCTb ;pAMbinciQbgi tgx-tgx teCp mtO mAQsiLlCp ; sAbn pAMbi Kr KuITre;verb
4416;;kr_nc_ ;puKr_i, pAxnciQbgi mpANd lYb mKL amgi UceC ; kr_nc_ lMbAgi jTwAI TAb Urg bALmikigi ciNdgi KzhOdn sYreQ ToClClMmi;noun
4417;;sji ;nApi cAb mKoQ mri pANb jib am msi lMpACt nxtr_g Umzd Pzqi ; sjigi mUNd PMdun lAIniQbsiQn lAI niQqi;noun
4418;;krn ;kuNtigi mcAnupA ahN amsuQ mhACpu heC poCpg kuNtin huNdoCKib ; krngi kxToCp qMbgi wAri qsi PAUb misiQn yAMn pAMn tAnri ;noun
4419;;kurAN ;pAQlsiQgi Dr_Mmgi lAIriC ; arib kurANdi arbi loNd IrMmi;noun
4420;;aqOb_pCp, lepr_osi ;I amsuQ UNsAd nAb myAMn Kznrb lAInA am ; aqOb pCp lAInA asi hOjiCti lAyeQb qMle;noun
4421;;muCnA, kusti ;msA Pb miaoI anin amn ambu pAQgL PudoCtun INnb amdi lzTnbgidmC sANnb msANn am ; mohNn muCnA sANnbgidmC numix KudiQgi muCnA sANnPMd cxli;noun
4422;;lY, lYrAQ, siqeL, siqeL-lYrAQ ;pAMbinciQbgi mpAL ; lYkoLd mKL kyAgi lYsiQ sAxli;noun
4423;;pAKQ ;yuMbANbgi lMbid KoQdAdr_ib nupA ; BhmcArin yuMbAdbgi lMbid KoQdAdun pAKQ aoIbgi mtO qACI;noun
4424;;suMjix ;mKoC pANb aduguMb poxsC am msin lYmAIdgi amox-akAI tCToCI ; mhACn suMjixn ImuQ wAI sixli;noun
4425;;turi ;lAIyeCpn mcunciQb sQbd sigiNnb pox ; mhAC turin ayeCp lAI mcu sQli;noun
4426;;kutniti ;mi nxtr_g lYbAC amg lYbAC amggi mrCki mrid lO tOnb ntr_g hYsiQb Uxpgi mtO ; kutnitigi mteQn soyrb TbCsu pAQToCp qMmi;noun
4427;;nMTAC-lO ;minMb aoIdb maoQ ; lOnM cAUbsiQdi nMTAC-lO tOdunA msAgi TbC pAQToCI;noun
4428;;kokiL_KoQb ;kokiLgi mciNdgi nuQsib KoNjeL ToChnb ; bsNtgi mtM lACpd kokiL KoQI;verb
4429;;coQb ;lYmAIdgi sAPug loInn msAbu wAQKxhNb ; aqAQsiQ lYqoI mTCt coQli;verb
4430;;tureL, tureN ;mhOsAgi aoIb IsiQgi IceL am msi ciQdgi hOrClg akCnb lMbi amd smudr_ nxtr_g atoFp asiguMb acOb IceL amd tiLli ; gzgA, jmunA, srsw_ti, stluj, kAberi, srjunciQb asi BArxki mru aoIb tureLsiQni;noun
4433;;lzjA ;sduM cAb acOb UceC am ; sAstr_gi mtuQINn lzjAn toQlMb ImuQdud lYb Pxte;noun
4434;;grur ;UceC myAMgi niQTOni hAIn KNnb acOb UceC am ; U pAMbi asigi UsAd toQlib UceCsi grurni;noun
4436;;seNdr_AQ, seNdAQ ;apiCp UceC am msi mhOsAn yuMgi sAIjiNd mkoN sAI ; seNdr_AQn mcAbu mciNjAC ILli;noun
4439;;tenwA ;min qAQnb mroL mtO tMb qMb mru aoIn aszb mcugi UceC am msi miyAMn yuMd loInY ; poN mnuQd toQlib tenwAn rAM rAM soLli;noun
4440;;rAjhzs ;acOb kAQq mKL am ; hOjiC PAUb mAnssrobrd rAjhzsn moti KuNb lACI;noun
4441;;sNbi, sN ;mmA aoIb qMb mKoQ mri pANb sA am msi szgoMgidmC mmiQ cxli ; hiNdusiQn sNbibu ImAni hAIdun IrAxli;noun
4442;;IsiQ_amsuQ_kQPALgi_jibn ;IsiQ amsuQ kQPAL animCt lYb qMb jib ; hQqoI IsiQ amsuQ kQPALgi gib amni;noun
4443;;IsiQd_lYb_jib(IsiQgi_jib) ;aduguMb jib IsiQd lYdun hiQb ; qA IsiQd lYb jib amni;noun
4444;;kQPALd_lYb_jib ;lYkQd lYdun hiQb TwAI pANb jib ; sN kQPALd lYb jib amni;noun
4445;;tiMPA, tiNPA ;IsiQd lYb Kr sAQb tiL am msin miaoIbgi hCcAQd nFtun I cuFpi ; IroIn puKr_id heC kuMbg mhACki msAd tiMPA kyAmruM nFpCI;noun
4446;;tiNTr_oC ;lzguMn tOb noQjuTAd ToCp tiL am msi INci mApLmuC sAQqi ; tiNTr_oC asi lOmisiQd kANnY;noun
4447;;nAcN, nAcL ;mhu ceNb apiCp tiL am msigi mKoQ yAMn pALli ; nAcN asi miaoIbd mAQniQqAI aoI;noun
4448;;qA, leMlY, leMlY_qA ;IsiQd lYb jib am msigi msAd mku yAUI amsuQ msAIguFtgi nuQsAsor hoLli ; qAmin smudr_d qA PAri;noun
4449;;hqoI ;IsiQ amsuQ kzPALd lYb qMb jib am msi mhOsAn noQjuTAd puKr_i amdi guhAnciQbd Pzqi ; noQjuTAd hqoIn mPM KudiQmCt coQdun lYb UI;noun
4451;;yeQb_yAb ;yeQbd Pjb aoIb ; mhAC yeQb yAb mPMsiQd koIb cxKr_i;adjective
4452;;tAb_qMb, tAb_Pzb ;nAkoQn lOsiNb qMb aoIb ; mhAC tFn qAQjrbsu tAb qMb KoNjeLd qAQqi;adjective
4453;;klAbu_pAMjb ;klAbu nuQsijb aoIb ; klAbu pAMjb miaoIsiQ Krn PMbAC kuMmY sANnPM sz asi liQKxlMbni;adjective
4454;;KoriroLbu_nuQsib ;wAhY wAtA, wAreQ sYreQnciQbbu lun lOjdun kriguMb amdi tOge KNb miaoI ; KuNnAId KoriroLbu nuQsib miaoIsiQ wAxte;adjective
4455;;sYreQ_pAMjb ;sYreQbu nuQsijb aoIb ; sAIns_ki str_ aoIjrgsu mhAC sYreQ pAMjb mini;adjective
4456;;yeQb_yAdb ;yeQbd mtiC cAdb ; hOjiCki mtMd sinemA hoLsiQd yeQb yAdb mmi kuMhY myAM am Uxle;adjective
4457;;tAb_yAdb, tAniQdb_aoIb ;tAbd nuQqAItb amsuQ tAbd Pjdb aoIb ; mhAC mipuM KudiQmCt tAb yAdb wAhY qACt sijiNnY;adjective
4458;;coCTrb, wArb, tuCTrb, tNTrb_puCniQ_cQdr_b, hYniQdr_b ;kriguMb TbC-TOrMnciQbdgi mAI aoNniQb aoIb ; TbCtgi coCTrb nupisiQ adu mmi kuMhY yeQb cxKr_e;adjective
4459;;coCTb_aoIb, hYniQb_aoIb ;wAKL cQqu yAdb ; mhACki wAloL adu aYhAC hYniQb aoIde;adjective
4460;;kw_AjF ;kw_AnciQb KAInnb KuxlAI am ; mhACn kw_AjFn kw_A cFli;noun
4461;;horAI ;myA pANb yox mpAC mdun U-wAnsiQb leNb yAb ; TbC submin horAIn U seLli;noun
4462;;horAI ;UnciQb KAInnb apiCp KuxlAI am ; 'mhACn horAIn wA leLli;noun
4463;;tAb_yAb, lOb_yAb, tAbd_kANnb ;tAbd mtiC cAb ; mhACn sijiNnribsi tAb yAb loN aoIde;adjective
4464;;miQcx ;kriguMb amgi mrMd TijiN-KoFciNdun nxtr_g hoxndun PQb mAIpACp ; sciN kr_ikex ki msANNd yAMn miQcx PQle;noun
4466;;KNnrb, KNndun_loIrb, nYnrb ;PY-Pxte, yAI-yAde cuMmi-cuMde hAIdun nYnb aoIrb ; KNnrb wAPMd amuC KNnbgi drkAr tAde;adjective
4467;;PYn-yuQn_lAQb ;myuQ amsuQ mPeNd atoFp mcu yAUb ; rmesn PYn-yuQn lAQb Purix turMmi;noun
4468;;yATQ_tOb, hukuM_tOb, hOdAb ;kriguMb am tOnb hAIb ; mhACn yATQ tOdun aYhACpu yuMdgi cxnb hAIrMmi;adverb
4469;;TOdAgNb ;atoFpd kriguMb Kr tOnb hAIgNb aoIb ; aYhAC TOdAgNb miIyoIsiQ hYnde;adjective
4470;;lAIriC_KjiCtz_tMb, mhY_msiQ_KjiCtz_tMb, mhYmsiQ_Pjn_tMhOdb ;mhYmsiQ yAMn tMhOdr_b ; aYKoIgi Ipu asi lAIriC KjiCtz tMb mini adubu hYsiQqi;adjective
4472;;KQ-hYrb, wAKL_lOsiQ_lYb ;kiguMb hirM amgi aP-PxtUb qMb ; KQ-hYrb KuNnAIdi cAUKxpgi lMbid mAQjiL TAI;adjective
4473;;aoNntYnb, tAIaoNnb ;lYrib PiBM-maoQ mtOnciQbsiQ adugi mAIyoCt lYb aoIb ; mhAC aYn hAIbgi aoNntYnb TbCKCt  tOI;adjective
4474;;aroNb_KudM, kord_ ;atoFp midKQhNniQdb wAPM ambu oAU TAdoC-TAjiN tOnbgidmC sijiNnb aoNb loN ; mejrn aroNb KudMgi mteQnA lANmisiQd pAU TArMmi;noun
4475;;niyM_cuMb_licx ;acuMb niyMgi aoIb sAjx ; gANDi IbuQqo niyM cuMb licx cxp mi aoIrMmi;noun
4476;;cAn_TCnb_yoNb_miaoI, cAn_TCnb_yoNb ;ciNcACpu pYsA lOrg pib  miaoI ; cAn TCnb poxt poxyAN tObgidmC miyAMn cAn TCnb yoNb miaoI amgi poxyoNPM mY TAKr_e;noun
4477;;ateCp, asQb ;ToQdr_ib pox ; ateCp mnA-msiQ Kdi sLAdki maoQd cAnY;adjective
4478;;puQtoN, puQqtoN ;cAb yAb UhY am msigi mnuQd mru yAMn pALli ; puQtoNd BitAmiN si Pzqi;noun
4479;;puQdoN ;ceQdOn kN-kNlAUb mru yAU koMlAdOn mtuM tAb mkudQ cAbd PCp ; puQdoNgi mkun mKL kyAgi hidAC seMmi;noun
4480;;mA ;amoxp PmuQ amdi cOkinciQbd lYb tiL am ; mAn ciCpdgi aY ahiQ tuMb yAdr_e;noun
4481;;amox-akAI, Pxt-hOdi ;UPuL-wAIPuL amdi sijiNnb yAdr_b lQToClgdb pox -cYsiQ ; amox-akAIdi amox-akAI hAFPMdt hAFkdbni;noun
4482;;lAIyeQbgi_aoIb ;lAIyeQbg mri lYnb ; dACtr lAIyeQbgi TbCt puCniQ cQli;adjective
4483;;puToClb ;kriguMb amgi pox puTOCpgi cAQgi aoIb ; lOmin puToClb mhY-mroQgi sruC Krdi msAgi aoIn TMlg leMhObsiQ adu yoNToCI;adjective
4484;;TbCt_aoNToClb ;TbC aoIn pAQToCp yAbgi maoQd lYrb ; BArxki lYqAC-mpuN TbCt aoNToClb TOrAQsiQd KNnri;adjective
4485;;tr_st_ ;vxnbi maoQ qACn KNgxlb misiQgi kAQbu mKoIn lNTuMg mri lYnb hC puMnmC pAI ; mcA poCtb mtY-mnAU adu mKoIgi lYjb lN-TuM puMnmC tr_st_ amd kxToClMmi;noun
4486;;tOQKxp ;lYmAIdgi wAQKxp aoIb ; lObuCki tOQKxp sruC adu tOToClg lYteM mAnhLlMmi;adjective
4487;;poxseM-jAdu, poxseM_jAdu, jAdu, jAdu_tonA, mhY ;knAguMbgi Pxtnb tOb nxtr_g yYKAI TiQgAIb qACToCnb tOb IrAx TOni am msi Bux pr_exsiQbu TAjbdgi pAQToCI ; hOjiCki bigy_ANgi mtM asid poxseM-jAdud TAjndr_e;noun
4488;;niQjbgi_aoNn-tYnb, tAIaoNnb, mzlN, kAIrb_mzlN ;aoIToCKidr_b puCniQgi apAMb ; mhACki niQjb adu niQjbgi aoNn-tYnb aoIKr_e;noun
4489;;mi ;tiL am msin msAdgi ToCp mKL amgi lzguMb poxsC amn lAQ sAdun mdud apiCp tiNnciQbbu PAI ; migi mciNjACti mhACki lAQd TurCp apiCp tiLsiQni;noun
4490;;mhiC-mnAI ;apiCp jib mKL am mdun nuQsixt amsuQ cAn-TCnb poxlMsiQd yAUsiNKr_gA hCcAQd mKL-kyAgi anAb poChLli ; mhiC-mnAIn miaoIbbu yAMn mAQ-tAChLli;noun
4491;;KoIb, Ub ;tOToC-KoxtoC tObgi TbC ; mhAC lO KoIri/ lObuC KoIrb mtuQd lObuCt IsiQ cAIgni;noun
4492;;sAyoLlCp ;lAIgi mguN ceNb aoIb ; mhAtm_A buD asi lAIn sAyoLlCp misCni hAIn lOnY;adjective
4493;;lAQgoL, lAQgoN ;lOU siQUd sijiNnb KuxlAI ; lAQgoL asi lOU siQUgi KuxlAI amni;noun
4495;;sLlAb, kAU ;sNgi kAQluFki amoM nxtb msA aoNToClb mKoQ mri pANb sA am msi meciN nxtr_g gArinciQbd puLlg TbC sijiNnY ; sLlAb asi lOmid yAMn kANnY;noun
4496;;arjuN ;kuNtigi mcAnupA yAIm ; arjuN yAMn heNn teN hYb aoIrMmi;noun
4497;;mKuM ;kriguMb ambu kuFsiNnb pox ; mKuMn mrMaoIdun pox-cYsiQ teC-kAIhNdn TMmi;noun
4498;;keNdr_gi_lYqAC_mpu ;kriguMb lYbACki Kw_AIdgi mruaoIb lYqAC luF mdugi mruaoIb mPMn mhACki konuQd aoI amsuQ mPMdudgi lYbAC KudiQmCt lYqACpgi TbC tOI ; dLgi aoIb wAKLloNdgi heNdoCtun keNdr_gi lYqAC mpun lYbAC puMnmCki lYqAC mpusiQgi mteQ pAQgdbni;noun
4499;;mru_aoIb_loIsQ, loIsQ_mkoC ;toqAN-toqANb mPMsiQd loIsQ amdi mKA lYrib ayoFp KoIsQsiQ yeQsiNnb lYb loIsQ ; diLli BArxki konuQ aoIbn lYqAC loNgi aoIb kAQluF pumnmCki mru aoIb loIsQ diLliF lY;noun
4500;;sLlAb, kAU ;sNgi kAQluFki amoM nxtb msA aoNToClb mKoQ mri pANb sA am msi meciN nxtr_g gArinciQbd puLlg TbC sijiNnY ; sLlAb asi lOmid yAMn kANnY;noun
4501;;msAn, msAmC ;atoFpn nxtb mTNtn tOb ; gANDin msAn amAQsQ seQdun atoFpbusu asuMn tOnbgi dmC ITiL pirMmi/ gANDi msAmC teQbAQnbgidmCt TuQlMmi;adverb
4503;;dr_OFdi ;niQTO dr_updki mcAnupi amsuQ pANdbsiQgi loInbi ; dr_Opdi asi mY pujA tOPMdgi poCKibni;noun
4504;;KwAIdgi_hNTb, KwAIdgi_yAMdb ;hNTb yAb cAQd hNTrb ; numix asi pr_iTibidgi KwAIdgi hNTb cAQgi arAFpd lY;adjective
4505;;lPoI ;mtuM tArg sAQb cAb yAb aTuMb UhY am ; mhAC lPoI cAri;noun
4506;;lPu ;pAMbi am msigi mnAdu mitr ammuC sAQqi amsuQ mhY mtuM tAI, sAQqi amdi TuMmi ; mhACn yuMgi mniQd lPu TAri;noun
4508;;sM, sMlAQ ;koCt hOb tu ; amub, asAQb sM yeQbd PjY;noun
4509;;KCt, KCtmC, suFndQ ;atoFp nxtb amKCtQ aoIb ; mtM asid Isw_r KCtn mhACki mteQ pAQb qMgni/ aY suFndQ asuMn hQli;adjective
4510;;st_igmA ;lYgi mrCt yAUb amoM KznhNb yAMn pAb lzlAgi maoQ aoIb pox ; st_igmA asi pAMbigi mcA poCTorCnbgi sruCk mri lYnY;noun
4511;;lYriC ;sAxkAIrb lYgi nxtr_g mpALgi mnuQd yAUb akuFp poxsC ; kurACsiQ lY amdgi lY amd lYriC puI;noun
4512;;kuM-kuM_mcugi, lMboIb_mcugi ;hzgAM mpAL ayACp mcugi aoIb ; hYkx-lYkx tMPMd mPM-mPM KudiQgi kuM-kuM mcugi PirAL pAIrMmi;adjective
4513;;kAti ;sM, PinciQb cFnb KuxlAI am ; kAti asi myA TOdr_e;noun
4514;;kYkeyi ;niQTO dsrTki loInbi amsuQ Brxki mmA ; kYkeyin rAMbu Umzd TArMmi;noun
4515;;kYsuMsz, jeL ;aduguMb mPM mdud cYrAC Pzlb mrAL lYb misiQbu PAjiNdun TMmi ; hurANbgi mrALgidmC mhAC kYsuMszd lYb tArMmi;noun
4516;;PAbgi_TbC ;PA puNdun tObgi maoQ ; hOjiC mkoC ToQb rAjnitigi luciQbsiQbu PAbgi TbC tOri/ jeL TLhNlu hAIb IhOgi mnuQ cNn  mkoC ToQb rAjnitigi luciQbsiQbu PAbgi TbC tOri;noun
4517;;PAjiNdun_TMb ;knAguMb ambu knAguMb amgi mixyeQ mKAdgi heNdoChNdn TMb ; BArtki lANmisiQn PAjiNdun TMb yeCnb lANmisiQgi kAQbu adubu TAdoClMmi;adjective
4518;;krMb, krMb_mKLgi, krM_tOb ;maoQ-mtO, aP-Pxi mrMdtnciQbg ; rAMg TeQnrb mtuQdt mhAC krMb mino hAIbdu KQb qMgni;adjective
4520;;aqAQKAU ;nupisiQgi mbuCt lYb aduguMb mPM asid poClCkdb aqAQ adu lY ; aqAQKAUgi lAInA nAbn sitA mmA aoIb qMdr_i;noun
4521;;TAnA_mkoC ;TAnAsiQgi acOb PM pAIb ; puliski suprIteBdent_n distr_iC KudiQgi TAnA mkoCsiQbu TigxlMmi;noun
4522;;sitiPAdr ;yuMPAL qACseNb amdi seM-sAbgi TbC tOb lirb aoPisAr am ; mmAQqYgi mtMd sitiPAdr yuMPALgi Kw_AIdgi cAUb aoPisAr aoIrMmi;noun
4525;;aqAQ_KAU, gr_B ;nupisiQgi mbuCki aduguMb mPM adud aqAQ nAUpuPM aoIb ; aqAQ KAUg mri lYnb anAbn mrM aoIdun sitA mmA aoIb qMdri;adjective
4526;;TMmoI-nOb, TMmoI-pexp ;minuQsi ceNb TMmoI aoIb ; TMmoI-nOb misiQdi atoFpgi awAb yeQb qMde;adjective
4527;;tnO-tnOrib, aqAQ_aoIb ;knAguMb hCcAQ yAMn Tox-nOb aoIri ; tnO-tnOrib rAMn sibgi liruQ TudeClMmi;adjective
4528;;noLluCp, mru_luCp ;atoFd Pjb wAqAQ-sAqAQ, lMcx-sAjx cxp aoIb ; aYgi IpuboC mru luCp mini, mhAC mi KudiQmCt nuQsin qAQqI;adjective
4529;;TmoI_nOToCp, TmoI_pexp, KNjiNgnb, mTuM-mrAQ_hOb ;kriguMb amgi mrMd heNjiNn KNjiNbdgi TmoId mmi tAb ; aYgi awAb wAri tAbd mhACki TmoI nOToClMmi;adjective
4530;;minuQsi_cAUb ;atoFpgi awA-anA UgNb ; rAM minuQsi yAMn cAUI;adjective
4531;;ahNb, sijiNndr_ib ;hANn amuCt sijiNndr_ib ; mhACn ahNb poxsiQdu lAIrbsiQd yeNToClMmi;adjective
4532;;cAndr_ib, luKAC_aoIdr_ib ;atoFpn cAb aoIdr_ib ; cAndr_ib aTuM-ahAUsiQ adu aqAQsiQd yeNToCU;adjective
4533;;huMPuniToI ;huMPu amsuQ ani ; mdu kilo huMPuniToIgini;adjective
4534;;PQdb ;apAMb pox PQb aoIdb ; rAMpr_sAd mcAgi nuQqAIb PQdn lYri;adjective
4535;;ahAQb ;mnuQgi sruC hob nxtr_g TNdb ; cACnibgi ahAQb koNdud lMbicxpsiQn seN Kr TAdbirMmi;adjective
4536;;loNgY, diks_nAri ;aduguMb lAIriC am msid wAhY myAMbu mTz-mnAU nAIn amdi wAhNToCk loInn pi ; hOjiCsu hiNdigi aPb loNgYgi awAxp lYri;noun
4537;;TAQKuM ;TAQsAQ, myATOb poxnciQb hAFPM ; TAQdu TAQKuMd hAFciLlu;noun
4538;;uqAIToCp_hYb_mi, nuQqAIToCp_hYb_mi, aPbd_UgNb_mi ;tAIbQpAl asi nuQqAIbn sruC heLli, awAbgi tuQd nuQqAIb soIdn lACI amsuQ acuMbn mmYTQd mAI pACI hAIn TAjb mi ; kri-kriguMb mtMd puNsid mAITirb mibusu nuqAIToCp hYb min hiQnbgi TOnA pi;noun
4540;;lNgY, lN-TuM_pYPM ;mmL yAMb snA-lupA nxtr_g mni-muCtAn ciQb TMnb mPM ; dAkusiQn lNgYd TMb lN-TuM puMnmC lOKirMmi;noun
4541;;mhuM ;mugAgi tiLgi lYPM nxtr_g yuM ; mugAgi tiLn mhuMd yoC-cAUI;noun
4542;;buri ;mmAgi szgoM TClg cAUb TAwAI pANbsiQgi lAbsiQd yAUb aTibMgi mKAd lYb KAUguMb am msid turuM ani yAUI ; mhACki burid asoC apN nzKr_e;noun
4544;;kOtA ;mKuM pANb mnuQ lub DAtu nxtr_g pl_AstiCn sAb poxsC am ; cininciQb hAFnnb mhACn kOtA mri lYrCI;noun
4545;;lArj_INtestAIN ;KoIrig lAFnb sruC mdun cAUrACn Pux mqA sAQqi amsuQ apiCp INtestAINg loInn amAQb ToCPM PAUb sNdoCI ; nuQgi aoIb kyAx KAIdoCp acOb INtestAINn apiCpd cAUb heLli;noun
4547;;kos ;hOjiCki mtMd cAUrACn kilomitr ahuMg mANnb arAFp aoNnnb KujiQ ; mhAC numix KudiQgi kos am PAUb KoQn cxp tAI;noun
4548;;mAIreN, mAIreL ;mri cxp pAMbid pANb mtuM tAb, mtoQn nApu mcu aoIb mhY mKL am msigi mhYdu aeNsAQ aoIn yAMn pAMn cAnY ; mi Krdi mAIreNgi aeNsAQ yAMn pAMn cAnY;noun
4549;;mAIreN_pAMbi, mAIreN, mAIreL_pAMbi, mAIreL ;mri cxp pAMbi am msigi mhYbu aeNsAQ aoIn cAnY ; lObuCt hOb mAIreN pAMbidu hOjiC pANb hOre;noun
4550;;yuMbAN-kYbANdb ;nupi sMnbnciQbdgi qACToClg suFngi nYnbgi TbC tOb aAsr_M mri mnuQd ahANb ; yuMbAN-kYbANdbbu qACnbgidmC hCcAQ kyAxsiQbu KuduMd TMb ToIdoCn mTO tAI;noun
4551;;kOrb ;kuru niQTOgi mcA-msusiQ ; kOrb amsuQ pANdbsiQgi mrCt mhABArxki lAN tOnrMmi amsuQ lANPMdud pANdbsiQn mAI pAClMmi;noun
4553;;kOsly_A ;niQTO dsrTki loInbi ahL amsuQ rAMcNdr_gi mmA ; kOsly_A asi kOsL lYbACki niQqoLni;noun
4554;;kFp ;nuQqAItb nxtr_g puCniQ nuQlib PAUrCp mtMd mixtgi pi tArCpgi mtO ; kAInrMdAId mtMd mhACki kFp adu leFp lYrMde;noun
4555;;teQTAb, teQTA-nAUaoIb ;kF-lAUdun awAb PoQdoCpgi mtO ; rAMn boN cxpgi pAU tAbd ayoDy_Agi miyAM puMnmCn teQTArMmi;noun
