1104;चिन्तिक्कातॆ, विचारणयिल्लातॆ, मुन्विचारमिल्लातॆ, मुन्नालोचनयिल्लातॆ;एतॆङ्किलुं वस्तु, कार्यं मुतलायवयिल् विचारमिल्लातॆ. चिन्तिक्कात्ततु कारणं मनुष्यर् कष्टप्पाटिल् चॆन्नु वीऴुन्नु. 
1105;स्रष्टाव्, कर्त्ताव्, निर्म्माताव्;चॆय्युन्नवन्. भगवान् आण् ऎल्ला कार्यङ्ङळुटॆयुं स्रष्टाव्, नम्मळ् वॆऱुं निमित्तं मात्रं. 
1106;विरक्तियिल्लाय्म, विषयासक्ति;एतॆङ्किलुं कार्यं, समूहं मुतलायव कॊण्ट् विरक्ति तोन्नात्त अवस्थ. विरक्तियिल्लाय्म कारणमाण् मोहमाययिल् नां मुऴुकियिरिक्कुन्नत्. 
1107;अक्षीणराय, तळर्न्निट्टिल्लात्त;क्षीणिक्कात्त. अक्षीणराय तीर्थाटकर् अम्पलत्तिन्ऱॆ नेर्क्कु वेगत्तिल् पॊय्क्कॊण्टिरिक्कुन्नु. 
1108;प्रवर्त्तिक्कुन्न, परिश्रमिक्कुन्न, प्रयत्निक्कुन्न;प्रयत्नत्तिल् मुऴुकियिरिक्कुन्न अल्लॆङ्किल् परिश्रमं चॆय्युन्नवन्. प्रवर्त्तिक्कुन्न व्यक्तिक्क् ऒन्नुं तन्नॆ असाद्ध्यमल्ल. 
1109;अक्रमि, पातकि, अपराधि;अपराधत्तिल् मुऴुकुन्न. पोलीस् रण्ट् अक्रमिकळाय व्यक्तिकळॆ तटविलाक्कि. 
1110;विधिविश्वासि;भाग्यत्तिनु महत्वं कॊटुक्कुन्न अल्लॆङ्किल् भाग्यत्तॆ आश्रयिक्कुन्न. इन्नत्तॆ कर्म्मप्रधानमाय युगत्तिल् विधिविश्वासियाय व्यक्तिकळ्क्क् पलप्पोऴुं पश्चात्तपिक्केण्टि वन्निट्टुण्ट्. 
1111;सङ्कल्प्पिक्कुन्नवन्;सङ्कल्प्पिच्चु नोक्कुन्नवन्. सङ्कल्प्पिक्कुन्नवन्ऱॆ काल्पनिकभावङ्ङळिलॆ दुःखं अवरुटॆ रचनकळिलुं निऴलिक्कुन्नु. 
1112;साङ्कल्प्पिकमाय, सङ्कल्प सृष्टियाय;मनस्सिन्ऱॆ कृत्रिमतयुटॆ फलमायत्. श्यामिन्ऱॆ वर्त्तमानत्तिल् अवन् कॊटुत्त वार्त्तकळ् साङ्कल्प्पिकमायताणॆन्नु तोन्नुन्नु. 
1113;अपूर्ण्णमाय;परिपूर्ण्ण मल्लात्त. ई पणि इप्पोऴुं अपूर्ण्णमाण्. 
1114;बन्धिक्कप्पॆटात्त;ऎन्तिनॆयॆङ्किलुं संबन्धिच्चुळ्ळ कराऱुटम्पटि अल्लॆङ्किल् ऒत्तुतीर्प्प् . बन्धिक्कप्पॆटात्त कार्यङ्ङळ् वेगं चॆय्तु तीर्क्कणं. 
1115;आशिच्च, प्रतीक्षिच्च, आग्रहिच्च;आशयुं प्रतीक्षयुं कॊटुत्त. परीक्षयिल् ऎनिक्क् आशिच्च फलं किट्टि. 
1116;असूय, अभ्यसूय, कण्णुकटि, कुशुम्प्, कुनट्ट्;असूयकॊण्ट् निऱयुन्न अवस्थ अल्लॆङ्किल् भावं. असूय कारणं मोहनन् तन्ऱॆ धनिकनाय चेट्टन्ऱॆ वीटिनु तीकॊळुत्ति. 
1117;ईर्ष्ययिल्लातॆ, असूययिल्लातॆ;असूय वॆय्क्कातिरिक्कुक. नम्मळ् ऎन्तु कार्यं चॆय्युम्पोऴुं ईर्ष्ययिल्लातॆ चॆय्यणं. 
1118;असूययोटुकूटि, ईर्ष्ययोटुकूटि, कुशुम्पोटुकूटि;असूय कॊण्ट्. एतॊरु कार्यवुं असूययोटुकूटि चॆय्यरुत्. 
1119;समयोचितमाय, समकालीनमाय, कालोचितमाय, कालिकमाय;समयत्तॆ आश्रयिक्कुन्न. प्रेम्चन्दिन्ऱॆ कथकळ् समयोचितमायवयाण्. 
