3757;दिशमापक यन्त्र, दिश-मापक यन्त्र, दिश-नि्र्णाय़क यन्त्र, दिशसूचक यन्त्र, दिक््दर्शक यन्त्र;कोनो दिशৰ बिषय़े जानिब पৰा एक उपकৰण  जंघलत दिश हेৰोৱात आमि दिशमापक यन्त्रৰे कोन दिशेৰे गै आछोँ जानि ्लʼलोँ
3758;नाकच, खाৰिज, ৰद;यिटो ৰद बा नाकच कৰि दिय़ा हैछे  सम्पत्ति ৰखा सम्बन्धीय़ एटा प्रस्ताৱक लोकसभात नाकच कৰि दिय़ा हैछे
3759;गंगा नदी, गंगा, भागीৰथी, जाह्नৱी, मन्दाकिनी, गाय़त्री, महाभद्रा;धर्मग्रन्थत ्मोक्षदाय़िनी हिचापे अभिहित कৰा भाৰतबर्षৰ एखन ्प्रधान नदी  धर्म-्शास्त्र अनुसৰि ৰजा भगीৰथे गंगा नदीक ्स्बर्गৰ ्पৰा पृथिৱीलै बोৱाइ आनिछिल
3760;बन्धुत्बपूर्ण, मित्रतापूर्ण;मित्रताৰे भৰि थका  श्यामे श्रेणीकोठात सकलो बिद्यार्थीৰ लगत बन्धुत्बपूर्ण ब्यৱहाৰ कৰे
3761;स्बजन-प्रीति;यʼत आत्मभाৱनाৰे भৰि आछे  आजिकालि बेछिभाग नेताइ स्बजन-प्रीतिৰे काम कৰा देखिबलै पोৱा याय़
3762;अकस्मात अहा, हठाॎ अहा;अबाञ्चितभाৱे आहि पोৱा बा एको खबৰ निदिय़ाकैय़े उपस्थित होৱा  आमि एइमात्र सपৰिय़ाले गोৱालै याबलै या-योगाৰ कৰि थाकोतेइ दिल्लीत थका माही अकस्मात आहि ओलाल 
3763;NULL;NULL NULL
3764;अबिबाहित, अबिबाहित पुৰुष;यिजन पुৰुष बिबाहित नहय़  एइ पदटोत केৱल अबिबाहित पुৰुषेहे आबेदन कৰिब पाৰिब
3765;NULL;NULL NULL
3766;खेतिय़क, कृषक
3767;अदৰकाৰी बस्तु, अनुपयोगी बस्तु;यिटो बस्तु उपयोगी नहय़  मोहने अदৰकाৰी बस्तुৰ दʼमत जुइ लगाइ दिले
3768;उৰा, उৰि थका
3769;नार्चाৰी;बिशेषकै इंৰाजसकलৰ धৰण-कৰण अनुसৰि सৰु लʼৰा-छोৱालीक शिक्षा दिय़ा पाठशाला  तेओँ निजৰ लʼৰाटोक नार्चाৰीत नामभर्ति कৰि दिछे
3770;अৱताৰ लोৱा, अৱताৰ धৰा, आबि्र्भाৱ होৱा;देৱता बा मनुष्य आदि संसाৰी प्राणीৰ ৰूपत पृथिबीलै अहा  येतिय़ा पृथिৱीत पाप बाढ़ि याय़ तेतिय़ा भगৱानৰ अৱताৰ हय़/ समय़े समय़े अनेक अलौकिक महापुৰुषৰ एइ लोकत आबि्र्भाৱ हय़
3771;अधोनति होৱा, अधोन्नति होৱा, अৱनति होৱा;कोनो काम आदित तलৰफाले गति कৰा  प्रथमते तेओँ बहुत उन्नति कৰिले किन्तु एतिय़ा तेओँৰ अधोनति हैछे
3772;आৰोही;यिजने कोनो घोৰा, गाड़ी बा बाहनৰ ओपৰत उठि आछे  युद्धৰ समय़त बहुतो आৰोहीय़े बीৰगति लाभ कৰिले
3773;यात्री, पथिक;यिजने यात्रा कৰे  निजान पथेৰे गै थका दुजन यात्रीक डकाइते लुटिले
3774;युयुॎसु, ৰणकामी, युद्धोन्माद;युद्धৰ कामना कৰोँताजन  युयुॎसु ৰजाइ नभबा निचिन्ताकैय़े चुबुৰीय़ा देशৰ ओपৰत आक्रमण कৰि दिले
3775;अतिभाल;यिटो आटाइतकै भाल  पढ़ात ৰाघৱ माधৱतकै अतिभाल
3776;उत्तৰ दिश, उत्तৰ
3777;प्रतिक्रिय़ा;कोनो काम कৰाৰ पिछत ताৰ बिৰोधीता बा पৰिणामस्बৰूपे अन्यपक्षत होৱा क्रिय़ा  चुৰि धৰा पৰाৰ पिछत बिना प्रतिक्रिय़ाৰे सि निजৰ दोष मानि लʼले
3778;प्रतिदान;किहबाৰ पৰिৱर्ते ्पोৱा अन्य बस्तु  ৰेल दुर्घ््टनात मृतकৰ पৰिय़ालबर्गइ क्षतिपूৰणৰ प्रतिदान बिचाৰिले
3779;प्रतिघात, प्रतिप्रहाৰ;आने कৰा आघातৰ बिपৰीते कৰा आघात  गान्धीजी प्रतिघातৰ बिৰोधी आछिल
3780;प्रतिशोध;कोनो कथाৰ प्रतिशोध पूৰणৰ काৰणे कৰा काम  तेओँ प्रतिशोधৰ अगनित ज्बलि आछिल
3781;मोक्ताब;मौलबीय़े सৰु लʼৰा-छोৱालीक ्उर्दु ्भाषाৰ लगते अन्यान्य बिषय़ पढ़ोৱा  पढ़ोৱा पाठशाला  मौलबी ৰहमाने निज अञ्चलৰ दुखीय़ा लʼৰा-छोৱालीक शिक्षा दिबৰ काৰणेएखन मोक्ताब खुलिछे
3782;प्रसाधिका;यि गৰाकी महिलाइ धनৱान स्त्री, अभिनेत्री आदिक गहना-कापोৰ पिन्धाइ आৰु तेओँलोकৰ शृंगाৰसाधन कৰे  आजिकालि प्रसाधिकाइ अभिनेत्रीसकलৰ शृंगाৰ कৰि भालेमान पइचा अर्जन कৰे
3783;बाओना, बामन, कटिय़ा;कम उच्चताৰ बा चुटि-चापৰ मानुह  चार्काचत बाओनाৰ खेल देखि लʼৰा-छोৱालीबोৰ आनन्दत मतलीय़ा है पৰिल
