3355;निमन्त्रण पत्र, निमन्त्रण पत्रिका;मांगलिक, सामाजिक अनुष्ठान उपलक्षे काৰोबाक निमन्त्रण कৰिबৰ काৰणे पठोৱा पत्र निजৰ पेहाৰ लʼৰाৰ बिय़ाৰ निमन्त्रण पत्र पाइ तेओँ आनन्दत अधीৰ पৰिल 
3356;आज्ञा, आदेश, हुकुम, अनुज्ञा;डाङৰे सৰुक कामৰ काৰणे कोৱा कार्य डाङৰৰ आज्ञा पालन कৰा 
3357;NULL;NULLNULL 
3358;आटा, आटागुड़ि;घेहु धानৰ गुৰिघेहुৰ पৰा तैय़ाৰी आटाৰ ৰुटि स्बास्थ्यৰ काৰणे लाभजनक / 
3359;NULL;NULLNULL 
3360;इৰाकी, इৰाकबासी, इৰाक बासी, इৰाक-बासी;इৰाक देशৰ निबासी ब्यक्ति भालेमान इৰाकी मोৰ भाल बन्धु 
3361;NULL;NULLNULL 
3362;भण्ड, पाषण्ड, कपटाचाৰी;निजৰ आचल स्बৰूप लुकुৱाइ ৰाखि धৰणৰ स्बभाৱ देखुৱाब खोजा मानुह महापुৰुष कबीৰे भण्डबोৰक तीब्रभाৱे ब्यङ्ग कৰिछे 
3363;NULL;NULLNULL 
3364;युद्धनाद, सिंहनाद;युद्धৰ समय़त होৱा श््ब्द युद्धनाद शुनिय़ेइ सैनिक शत्रुৰ ओपৰत जपिय़ाइ 
3365;ब्यापकता, बिशालता;ब्यापक होৱा अৱस्था भाब महापुৰुष कबीৰৰ ৰचनाৰाजिৰ पৰा तेओँৰ ज्ञानৰ ब्यापकताৰ बिषय़े जानिब पाৰि 
3366;सन्त्रास, आतंक;कठोৰ ब्यৱहाৰ, अत्याचाৰ, प्रकोप आदिৰ काৰणे मनत उॎपन्न होৱा भय़ काश्मीৰत उग्रपन्थीৰ सन्त्रास बिय़पि 
3367;प्रताप;बीৰत्ब, शक्ति आदिৰ काৰणे बिৰोधीय़े सेओमना प्रभाৱ ৰाৱणৰ प्रतापत देৱताओ आतंकित आछिल 
3368;भय़, शंका, संशय़, भीति, आशङ्का, बिभीषिका, डৰ, डँৰि, तोच, पৰोৱा, पৰोৱाइ, आतङ्क, भय़-भीत, भय़-डৰ, भय़-संशय़, भय़-भ्रान्ति, आतं-बितं;बिपद अनिष्ट हʼब पाৰे बुलि धाৰणा कৰिले मनत यि भाबৰ उदय़ हय़गुजৰाटৰ साम्प्रदाय़िक ् संघर्षइ ् मानुहৰ मनत भय़ৰ सञ्चाৰ कৰिले / 
3369;आतंकित, सन्त्रस्त, भय़ातुৰ, त्रस्त;यि भय़ कৰि गाँৱৰ भितৰत बाघ सोमोৱाৰ खबৰ पोৱाৰ पिछत सकलो मानुह आतंकित पৰिल 
3370;उॎपीड़ित, पीड़ित;याक पीड़ा कष्ट दिय़ा हैछे पुलिचৰ द्बाৰा उॎपीड़ित ब्यक्तिय़ेनो निजৰ अभियोग काक कৰिब 
3371;दुखी, पीड़ित, ब्यथित, दुःखी, ्आर्त;यि दुख कष्ट पाइछे दुखी मानुहेहे आनৰ दुखৰ उपलब्धि कৰिब पाৰे 
3372;NULL;NULLNULL 
3373;लʼৰा, पुत्र, पुताइ, आपा, बालक, चोकोৰा, बाच्चा, पो, तनय़, कुमाৰ, नन्दन, कोँৱৰ, दाय़ाद, किशोৰ;मता सन्तानकृष्ण बासुदेৱৰ लʼৰा आछिल / 
3374;नि्र्णय़ ्लोৱा, सिद्धान्त लोৱा;कथा कार्य आदिৰ उचितता अनुचितताৰ ओपৰत बिचाৰ कৰि, ताৰ सठिक होৱाटो निश्चय़ कৰा श्यामे दुखीय़ा छात्रसकलक पढ़ोৱाৰ नि्र्णय़ लʼले 
3375;आँतৰोৱा, आँतৰ ्कৰा, पृथक कৰा, बेलेग कৰा;समय़, सम्बन्ध, प्रसाৰता आदिৰ बिचाৰेৰे बस्तु आँतৰ ्कৰा निजৰ माजৰ मनोमालिन्य आँतৰोৱा 
3376;दुखमय़, दुखपूर्ण;यि दुखेৰे भৰि हिन्दु बिधৱाৰ जीৱन बৰ दुखमय़ 
3377;गुदाम घৰ, गुदाम;यि ठाइत बस्तु संग्रह कৰि थोৱा खाद्य-सामग्रीखिनि गुदाम घৰत ৰखाৰ उपयोगी हैछे 
3378;NULL;NULLNULL 
3379;मानৱ सृष्ट, मानৱकृत, मानৱ कृत, मानৱ निर्मित, मानৱ-निर्मित;मानुहৰ द्बाৰा निर्मित नि्र्माण कৰा चकी, मेज मानৱ सृष्ट बस्तु 
3380;जातिबाचक;जातिৰ प्रतिजन सदस्यৰ समान ৰूपत सूचक गৰु, मानुह जातिबाचक संज्ञा 
3381;NULL;NULLNULL 
3382;चेतना, ज्ञान, हुँच, हुँछ, गमगति, संबेदना, संबेदन, सम्बिॎ, चम्बित, ्संज्ञा;बोध ओपजा बृत्ति शक्ति चेतनाइ जीय़ाइ थकाৰ लक्षण 
3383;NULL;NULLNULL 
3384;भूत, पिशाच, प्रेत, देओ, जीन, अपच्छाय़ा, अपदेৱता, उपदेৱता, भूत-प्रेत, पेৰेत, यख, कन्ध, कबन्ध;मोक्ष मुक्तिৰ अभाৱत मृत ब्यक्तिৰ आत्माइ धाৰण कৰा ৰूप यि सतते कष्टदाय़क आৰु अमांगलिक कामबोৰ कৰि फुৰे बुलि मानुहे बिश्बास कৰेआधुनिक युगत भूतৰ अस्तित्ब / 
3385;ब्यक्तित्ब;ब्यक्तिৰ गुण भाब महापुৰुषसकल तेओँलोकৰ ब्यक्तित्बৰे महीय़ान 
3386;साৰ, श्रेष्ठांश, साৰ बस्तु, तत्त्ब, साৰ तत्त्ब;पदार्थ आदिৰ बास्तৱिक प्रधान अंश अध्याय़टोৰ साৰ एइटोৱेइ सदाय़ सँ्चा कथा कोৱा 
